douban_url,name,poster,rank,score,score_num,year
https://movie.douban.com/subject/1291579/,怪兽电力公司,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2513247938.jpg,131,8.8,612754,2001
https://movie.douban.com/subject/2353023/,驯龙高手,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2210954024.jpg,129,8.8,700481,2010
https://movie.douban.com/subject/1292274/,幸福终点站,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p854757687.jpg,128,8.8,519867,2004
https://movie.douban.com/subject/27010768/,寄生虫,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561439800.jpg,135,8.8,1267213,2019
https://movie.douban.com/subject/1297052/,侧耳倾听,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p456692072.jpg,126,8.9,425763,1995
https://movie.douban.com/subject/1297359/,幽灵公主,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1613191025.jpg,113,8.9,486347,1997
https://movie.douban.com/subject/10577869/,时空恋旅人,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2070153774.jpg,127,8.8,598393,2013
https://movie.douban.com/subject/1296339/,爱在黎明破晓前,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2555762374.jpg,109,8.8,612358,1995
https://movie.douban.com/subject/1291999/,重庆森林,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p792381411.jpg,110,8.8,742939,1994
https://movie.douban.com/subject/3395373/,蝙蝠侠：黑暗骑士崛起,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg,112,8.8,666780,2012
https://movie.douban.com/subject/1292215/,天使爱美丽,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2447590313.jpg,111,8.7,913610,2001
https://movie.douban.com/subject/1297630/,第六感,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2220184425.jpg,108,8.9,513025,1999
https://movie.douban.com/subject/2149806/,入殓师,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2707581855.jpg,105,8.9,615070,2008
https://movie.douban.com/subject/1292434/,一一,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2567845803.jpg,106,9.1,345525,2000
https://movie.douban.com/subject/1296996/,哈利·波特与密室,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1082651990.jpg,107,8.8,668787,2002
https://movie.douban.com/subject/1306249/,唐伯虎点秋香,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2357915564.jpg,104,8.7,986876,1993
https://movie.douban.com/subject/1294639/,勇敢的心,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2004174709.jpg,103,8.9,530822,1995
https://movie.douban.com/subject/1418834/,断背山,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2604889017.jpg,102,8.8,662952,2005
https://movie.douban.com/subject/1294371/,摩登时代,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2263408369.jpg,87,9.3,274273,1936
https://movie.douban.com/subject/1292223/,七宗罪,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2219586434.jpg,89,8.8,882711,1995
https://movie.douban.com/subject/1302425/,喜剧之王,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2579932167.jpg,88,8.8,891173,1999
https://movie.douban.com/subject/1292679/,春光乍泄,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg,86,9.0,581828,1997
https://movie.douban.com/subject/1292656/,心灵捕手,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p480965695.jpg,84,8.9,654388,1997
https://movie.douban.com/subject/1291832/,低俗小说,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910902213.jpg,85,8.9,768639,1994
https://movie.douban.com/subject/1292343/,蝴蝶效应,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2209066019.jpg,82,8.9,865168,2004
https://movie.douban.com/subject/1292262/,美国往事,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p477229647.jpg,83,9.2,382217,1984
https://movie.douban.com/subject/11525673/,布达佩斯大饭店,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2178872593.jpg,81,8.9,846834,2014
https://movie.douban.com/subject/2334904/,禁闭岛,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p450262388.jpg,80,8.9,892135,2010
https://movie.douban.com/subject/3442220/,海豚湾,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2559579779.jpg,79,9.3,339385,2009
https://movie.douban.com/subject/1293544/,沉默的羔羊,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1593414327.jpg,77,8.9,810974,1991
https://movie.douban.com/subject/1900841/,窃听风暴,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1808872109.jpg,65,9.2,521667,2006
https://movie.douban.com/subject/3011235/,哈利·波特与死亡圣器(下),https://img2.doubanio.com/view/photo/s_ratio_poster/public/p917846733.jpg,76,8.9,753107,2011
https://movie.douban.com/subject/1485260/,本杰明·巴顿奇事,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg,64,9.0,912595,2008
https://movie.douban.com/subject/1292000/,搏击俱乐部,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910926158.jpg,61,9.0,785402,1999
https://movie.douban.com/subject/1291818/,饮食男女,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910899751.jpg,62,9.2,564825,1994
https://movie.douban.com/subject/1301753/,狮子王,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2277799019.jpg,60,9.1,770032,1994
https://movie.douban.com/subject/21937445/,辩护人,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2158166535.jpg,59,9.2,549735,2013
https://movie.douban.com/subject/1292370/,剪刀手爱德华,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p480956937.jpg,101,8.7,978260,1990
https://movie.douban.com/subject/1780330/,致命魔术,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p480383375.jpg,78,8.9,793030,2006
https://movie.douban.com/subject/1291548/,死亡诗社,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575465690.jpg,56,9.1,653522,1989
https://movie.douban.com/subject/1291571/,指环王1：护戒使者,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2373910134.jpg,54,9.1,780641,2001
https://movie.douban.com/subject/27060077/,绿皮书,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2549177902.jpg,58,8.9,1494074,2018
https://movie.douban.com/subject/1418019/,大闹天宫,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg,55,9.4,393419,1961
https://movie.douban.com/subject/1299131/,教父2,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2194138787.jpg,57,9.3,501643,1974
https://movie.douban.com/subject/1291843/,黑客帝国,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p451926968.jpg,53,9.1,777251,1999
https://movie.douban.com/subject/1293839/,罗马假日,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg,52,9.1,888289,1953
https://movie.douban.com/subject/1293182/,十二怒汉,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg,39,9.4,442541,1957
https://movie.douban.com/subject/25958717/,海蒂和爷爷,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554525534.jpg,51,9.3,510945,2015
https://movie.douban.com/subject/1308807/,哈尔的移动城堡,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2174346180.jpg,40,9.1,932413,2004
https://movie.douban.com/subject/26387939/,摔跤吧！爸爸,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2401676338.jpg,37,9.0,1458169,2016
https://movie.douban.com/subject/26752088/,我不是药神,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561305376.jpg,36,9.0,1943906,2018
https://movie.douban.com/subject/1300267/,乱世佳人,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1963126880.jpg,33,9.3,638508,1939
https://movie.douban.com/subject/2129039/,飞屋环游记,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2363116942.jpg,35,9.1,1227327,2009
https://movie.douban.com/subject/1291552/,指环王3：王者无敌,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2642829472.jpg,32,9.3,739966,2003
https://movie.douban.com/subject/1295038/,哈利·波特与魔法石,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2614949805.jpg,31,9.2,1067289,2001
https://movie.douban.com/subject/1306029/,美丽心灵,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1665997400.jpg,63,9.1,711365,2001
https://movie.douban.com/subject/1292365/,活着,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2597919477.jpg,30,9.3,764920,1994
https://movie.douban.com/subject/1851857/,蝙蝠侠：黑暗骑士,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p462657443.jpg,29,9.2,978351,2008
https://movie.douban.com/subject/20495023/,寻梦环游记,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2614500706.jpg,28,9.1,1515564,2017
https://movie.douban.com/subject/1291560/,龙猫,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2540924496.jpg,26,9.2,1172792,1988
https://movie.douban.com/subject/1293172/,末代皇帝,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p452089833.jpg,27,9.3,794093,1987
https://movie.douban.com/subject/6874403/,再次出发之纽约遇见你,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2250287733.jpg,239,8.6,397961,2013
https://movie.douban.com/subject/2131459/,机器人总动员,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1461851991.jpg,15,9.3,1225979,2008
https://movie.douban.com/subject/21937452/,素媛,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2118532944.jpg,34,9.3,628731,2013
https://movie.douban.com/subject/3793023/,三傻大闹宝莱坞,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p579729551.jpg,14,9.2,1734986,2009
https://movie.douban.com/subject/30170448/,何以为家,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555295759.jpg,38,9.1,959015,2018
https://movie.douban.com/subject/1292001/,海上钢琴师,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2574551676.jpg,13,9.3,1558375,1998
